Call_ID,Timestamp,Agent_ID,Team,Supervisor_ID,IVR_Path,Duration,Resolved,Transferred,Customer_Utterance,Customer_ID,Sentiment,Escalation,Bot_Failure_Reason
C1208,2025-04-10 03:03:46.827352,A100,Team_3,S12,Start>Account,414,False,False,What is this extra charge?,CUST8568,negative,False,no_input
C1209,2025-04-26 14:08:39.281154,A117,Team_2,S13,Start>Account>Agent,472,True,True,Where is my refund?,CUST2287,neutral,False,
C1210,2025-04-06 02:22:39.357285,A106,Team_5,S12,Start>Account>Agent,358,False,True,Can I cancel my service?,CUST8657,positive,True,
C1211,2025-04-18 15:01:56.741261,A118,Team_4,S13,Start>Billing>Agent,829,False,True,My service is down,CUST9040,negative,False,
C1212,2025-04-11 15:43:23.578653,A112,Team_5,S10,Start>TechSupport>Agent,465,True,True,I want to update my account details,CUST2812,neutral,True,
C1213,2025-04-11 16:23:19.619372,A124,Team_4,S14,Start>Sales>Agent,420,True,True,How do I change my plan?,CUST5569,positive,False,
C1214,2025-04-22 01:59:27.021115,A121,Team_3,S14,Start>Agent,605,False,True,I want to update my account details,CUST7618,neutral,False,
C1215,2025-04-05 14:27:13.095579,A126,Team_4,S11,Start>Billing,469,False,False,I need help with my bill,CUST9727,negative,False,no_input
C1216,2025-04-06 03:55:09.565988,A121,Team_1,S13,Start>Sales>Agent,488,False,True,I want to update my account details,CUST1475,neutral,True,
C1217,2025-04-10 00:57:28.627020,A119,Team_5,S13,Start>Billing>Agent,392,True,True,What is this extra charge?,CUST8731,neutral,False,
C1218,2025-04-26 20:53:02.996720,A123,Team_5,S13,Start>Agent,583,True,True,What is this extra charge?,CUST8500,positive,True,
C1219,2025-04-11 03:05:25.781708,A115,Team_2,S12,Start>Billing,360,True,False,I need help with my bill,CUST4391,neutral,False,no_input
C1220,2025-04-01 07:56:04.087225,A121,Team_5,S13,Start>TechSupport,875,True,False,Can I cancel my service?,CUST9195,neutral,False,no_input
C1221,2025-04-10 17:04:06.743252,A107,Team_4,S10,Start>Billing>Agent,826,True,True,How do I change my plan?,CUST9515,negative,False,
C1222,2025-04-11 05:58:43.857263,A125,Team_4,S12,Start>Agent,183,True,True,Can I cancel my service?,CUST8877,negative,True,
C1223,2025-04-25 21:11:29.255144,A125,Team_4,S10,Start>Account,469,False,False,How do I change my plan?,CUST3032,positive,False,
C1224,2025-04-11 09:11:39.972093,A124,Team_1,S11,Start>Account,482,False,False,What is this extra charge?,CUST4982,neutral,True,complex_request
C1225,2025-04-15 03:16:05.069189,A103,Team_3,S10,Start>Sales,786,False,False,I want to update my account details,CUST5259,positive,False,complex_request
C1226,2025-04-10 20:28:10.206683,A125,Team_4,S12,Start>Account>Agent,668,True,True,What is this extra charge?,CUST3425,neutral,True,
C1227,2025-04-17 20:12:25.167927,A128,Team_3,S14,Start>Account,790,False,False,I can't log in,CUST3593,neutral,False,ambiguous_query
C1228,2025-04-09 19:25:53.787557,A122,Team_4,S12,Start>Billing,821,True,False,What is this extra charge?,CUST5789,negative,False,no_input
C1229,2025-04-02 10:41:26.642944,A100,Team_2,S14,Start>Account>Agent,211,True,True,I can't log in,CUST6966,neutral,False,
C1230,2025-04-05 17:08:02.306408,A119,Team_2,S12,Start>Billing,661,False,False,My service is down,CUST7133,positive,False,no_input
C1231,2025-04-03 00:22:07.714187,A127,Team_5,S13,Start>Billing,555,False,False,I need help with my bill,CUST2060,positive,False,no_input
C1232,2025-04-03 13:40:15.283169,A107,Team_2,S12,Start>TechSupport>Agent,725,True,True,I want to talk to a human,CUST9172,neutral,True,
C1233,2025-04-23 14:28:55.767453,A123,Team_2,S12,Start>Billing>Agent,468,True,True,I want to talk to a human,CUST9313,positive,True,
C1234,2025-04-18 05:52:16.520416,A114,Team_5,S14,Start>TechSupport,310,False,False,What is this extra charge?,CUST5015,positive,False,no_input
C1235,2025-04-16 13:02:20.488127,A101,Team_5,S12,Start>Agent,344,True,True,I want to update my account details,CUST2043,negative,True,
C1236,2025-04-28 04:47:30.080768,A101,Team_2,S11,Start>TechSupport,659,False,False,Can I cancel my service?,CUST2610,neutral,True,complex_request
C1237,2025-04-13 11:24:52.051745,A125,Team_1,S11,Start>Sales,179,False,False,My internet isn’t working,CUST8799,positive,True,
C1238,2025-04-03 00:25:25.744428,A115,Team_3,S14,Start>Billing>Agent,655,False,True,My internet isn’t working,CUST8252,neutral,True,
C1239,2025-04-01 15:49:26.303886,A100,Team_3,S13,Start>Account>Agent,564,True,True,I want to talk to a human,CUST9311,neutral,False,
C1240,2025-04-04 08:51:27.406485,A108,Team_5,S11,Start>Account,341,False,False,Can I cancel my service?,CUST2826,negative,True,ambiguous_query
C1241,2025-04-27 02:34:54.657146,A100,Team_3,S14,Start>Sales,567,True,False,What is this extra charge?,CUST2074,neutral,False,no_match
C1242,2025-04-04 12:50:45.913635,A129,Team_4,S12,Start>Agent,247,True,True,My internet isn’t working,CUST4797,positive,False,
C1243,2025-04-29 05:55:50.958483,A124,Team_5,S13,Start>TechSupport>Agent,761,False,True,Where is my refund?,CUST4445,neutral,True,
C1244,2025-04-01 13:46:59.542793,A105,Team_2,S13,Start>Billing,221,True,False,I want to talk to a human,CUST9461,negative,False,complex_request
C1245,2025-04-01 15:10:20.532689,A107,Team_3,S13,Start>Account>Agent,439,True,True,I can't log in,CUST6467,neutral,False,
C1246,2025-04-04 17:32:16.942891,A109,Team_4,S14,Start>Sales>Agent,840,False,True,I need help with my bill,CUST7620,positive,False,
C1247,2025-04-20 16:39:10.205579,A120,Team_2,S13,Start>Account>Agent,79,True,True,I want to update my account details,CUST5193,positive,False,
C1248,2025-04-04 22:03:54.307650,A110,Team_4,S13,Start>Account,631,True,False,I want to update my account details,CUST9240,neutral,False,no_match
C1249,2025-04-20 05:46:43.368524,A102,Team_2,S11,Start>Account,800,False,False,Where is my refund?,CUST8698,negative,True,ambiguous_query
C1250,2025-04-01 13:03:23.085670,A122,Team_4,S11,Start>Account>Agent,681,False,True,I need help with my bill,CUST2661,positive,False,
C1251,2025-04-10 20:46:04.502446,A117,Team_3,S13,Start>Account>Agent,173,False,True,What is this extra charge?,CUST2212,positive,False,
C1252,2025-04-02 23:43:48.902316,A127,Team_2,S14,Start>Account>Agent,647,True,True,My service is down,CUST2441,neutral,False,
C1253,2025-04-25 00:40:15.347196,A117,Team_5,S12,Start>Billing>Agent,203,True,True,I want to talk to a human,CUST6918,negative,False,
C1254,2025-04-21 19:17:20.604833,A105,Team_3,S13,Start>TechSupport,531,False,False,I want to talk to a human,CUST4260,neutral,False,complex_request
C1255,2025-04-22 21:01:25.466918,A119,Team_1,S11,Start>TechSupport>Agent,717,False,True,How do I change my plan?,CUST7493,negative,True,
C1256,2025-04-23 06:54:35.141675,A129,Team_5,S12,Start>Billing>Agent,639,False,True,I need help with my bill,CUST9261,negative,False,
C1257,2025-04-27 13:03:40.307544,A109,Team_5,S12,Start>TechSupport>Agent,812,True,True,Where is my refund?,CUST2509,negative,True,
C1258,2025-04-05 10:14:32.887049,A125,Team_5,S10,Start>Sales,684,True,False,My internet isn’t working,CUST8060,negative,False,ambiguous_query
C1259,2025-04-16 16:42:59.469427,A128,Team_2,S12,Start>TechSupport>Agent,246,False,True,Can I cancel my service?,CUST9646,neutral,False,
C1260,2025-04-28 04:25:11.917783,A112,Team_5,S12,Start>Billing>Agent,698,False,True,I need help with my bill,CUST1139,positive,False,
C1261,2025-04-30 19:56:45.790054,A108,Team_2,S14,Start>Account,605,False,False,I want to update my account details,CUST6810,negative,True,no_input
C1262,2025-04-15 03:50:13.839396,A124,Team_2,S11,Start>Account>Agent,245,True,True,I need help with my bill,CUST9739,neutral,True,
C1263,2025-04-27 00:50:56.202107,A117,Team_3,S10,Start>Account,382,True,False,I want to update my account details,CUST4304,positive,False,complex_request
C1264,2025-04-14 12:37:49.622081,A107,Team_2,S12,Start>Billing>Agent,200,False,True,My internet isn’t working,CUST7145,positive,True,
C1265,2025-04-20 06:53:48.783010,A101,Team_4,S13,Start>Sales>Agent,263,True,True,How do I change my plan?,CUST3042,positive,True,
C1266,2025-04-16 01:09:28.120743,A105,Team_2,S10,Start>Sales,818,False,False,I want to talk to a human,CUST7801,positive,True,
C1267,2025-04-06 17:23:43.725897,A111,Team_4,S12,Start>Agent,174,False,True,I need help with my bill,CUST1118,positive,False,
C1268,2025-04-12 06:36:41.370226,A127,Team_1,S12,Start>Account,377,True,False,How do I change my plan?,CUST5926,positive,True,ambiguous_query
C1269,2025-04-29 21:20:15.684571,A128,Team_4,S10,Start>Account>Agent,807,False,True,I need help with my bill,CUST3305,negative,True,
C1270,2025-04-03 23:13:38.931220,A104,Team_5,S11,Start>Billing,771,False,False,I need help with my bill,CUST2002,neutral,True,complex_request
C1271,2025-04-24 22:48:14.660314,A111,Team_5,S13,Start>Billing,489,True,False,What is this extra charge?,CUST9496,negative,True,complex_request
C1272,2025-04-07 04:35:21.909054,A128,Team_1,S11,Start>Billing>Agent,569,True,True,I can't log in,CUST7613,neutral,False,
C1273,2025-04-20 21:23:52.712344,A100,Team_1,S12,Start>Billing>Agent,541,True,True,What is this extra charge?,CUST7679,positive,False,
C1274,2025-04-08 12:27:04.054185,A105,Team_1,S10,Start>Account,288,True,False,How do I change my plan?,CUST2086,positive,False,ambiguous_query
C1275,2025-04-27 11:49:57.728649,A113,Team_5,S13,Start>Billing,677,True,False,I can't log in,CUST8802,neutral,False,no_input
C1276,2025-04-28 18:11:35.654888,A110,Team_5,S12,Start>TechSupport>Agent,549,False,True,Where is my refund?,CUST4215,positive,True,
C1277,2025-04-17 10:08:41.246820,A107,Team_1,S10,Start>Sales>Agent,349,True,True,I want to update my account details,CUST4706,positive,False,
C1278,2025-04-21 13:54:30.835591,A122,Team_4,S14,Start>Agent,589,False,True,What is this extra charge?,CUST6373,neutral,True,
C1279,2025-04-28 18:00:19.135964,A123,Team_4,S10,Start>TechSupport,246,True,False,What is this extra charge?,CUST1558,negative,True,no_input
C1280,2025-04-21 12:26:22.639291,A112,Team_3,S10,Start>Sales,555,False,False,I want to update my account details,CUST7646,neutral,True,ambiguous_query
C1281,2025-04-02 21:39:12.767219,A119,Team_3,S14,Start>Sales,180,False,False,My service is down,CUST6527,positive,True,complex_request
C1282,2025-04-11 21:29:19.858975,A110,Team_4,S14,Start>Sales,739,True,False,I want to talk to a human,CUST9504,positive,False,ambiguous_query
C1283,2025-04-24 02:04:22.286437,A120,Team_1,S14,Start>Billing,156,True,False,Can I cancel my service?,CUST2820,positive,False,no_input
C1284,2025-04-27 08:51:32.946992,A127,Team_3,S12,Start>Sales,506,True,False,My service is down,CUST3991,positive,True,no_input
C1285,2025-04-12 12:17:38.269727,A126,Team_2,S10,Start>TechSupport,811,False,False,My service is down,CUST3486,neutral,True,
C1286,2025-04-27 22:43:56.199135,A111,Team_5,S11,Start>Agent,230,False,True,What is this extra charge?,CUST2640,neutral,True,
C1287,2025-04-20 08:03:44.801316,A117,Team_5,S13,Start>TechSupport,345,True,False,How do I change my plan?,CUST5857,positive,False,ambiguous_query
C1288,2025-04-11 19:41:08.324970,A114,Team_3,S11,Start>Account>Agent,60,True,True,I can't log in,CUST6105,positive,True,
C1289,2025-04-25 08:45:59.594412,A124,Team_4,S11,Start>Billing,552,True,False,I want to update my account details,CUST7410,neutral,False,ambiguous_query
C1290,2025-04-25 14:37:58.879256,A118,Team_2,S11,Start>Account,132,True,False,I can't log in,CUST3300,negative,True,
C1291,2025-04-18 07:48:58.172955,A121,Team_2,S11,Start>Sales,205,False,False,I want to talk to a human,CUST1176,neutral,False,
C1292,2025-04-29 19:09:15.904550,A103,Team_5,S13,Start>TechSupport,736,False,False,I can't log in,CUST3045,neutral,False,no_input
C1293,2025-04-12 03:42:40.463980,A102,Team_3,S12,Start>Billing>Agent,450,False,True,My internet isn’t working,CUST8643,neutral,True,
C1294,2025-04-08 02:49:46.507852,A124,Team_3,S11,Start>Agent,165,True,True,Where is my refund?,CUST6940,positive,False,
C1295,2025-04-23 09:19:40.972181,A113,Team_1,S10,Start>Account>Agent,801,False,True,I can't log in,CUST9320,positive,False,
C1296,2025-04-05 04:55:38.760546,A102,Team_1,S10,Start>Sales,308,False,False,I want to update my account details,CUST8106,neutral,True,ambiguous_query
C1297,2025-04-25 22:28:52.162452,A117,Team_5,S14,Start>Sales>Agent,681,False,True,I need help with my bill,CUST2766,neutral,True,
C1298,2025-04-18 21:06:28.643837,A103,Team_2,S12,Start>Sales>Agent,894,False,True,I need help with my bill,CUST6690,neutral,False,
C1299,2025-04-15 00:53:05.379606,A118,Team_5,S10,Start>Sales>Agent,892,False,True,I need help with my bill,CUST4539,neutral,True,
C1300,2025-04-05 12:15:43.215234,A103,Team_3,S13,Start>Billing>Agent,806,False,True,I can't log in,CUST6875,negative,False,
C1301,2025-04-14 17:30:12.949303,A107,Team_3,S13,Start>Billing>Agent,392,False,True,I can't log in,CUST3631,positive,False,
C1302,2025-04-16 12:14:41.211189,A124,Team_3,S11,Start>Sales,151,False,False,I want to talk to a human,CUST9818,neutral,True,complex_request
C1303,2025-04-29 12:24:01.525702,A126,Team_3,S10,Start>TechSupport>Agent,714,False,True,I want to talk to a human,CUST9146,neutral,False,
C1304,2025-04-16 16:33:07.048059,A108,Team_4,S12,Start>Account,885,False,False,I want to talk to a human,CUST3608,negative,False,no_match
C1305,2025-04-02 23:11:33.605510,A103,Team_2,S14,Start>Account>Agent,578,False,True,My service is down,CUST9818,positive,True,
C1306,2025-04-13 10:39:35.814542,A102,Team_1,S14,Start>Sales>Agent,329,True,True,I want to talk to a human,CUST9729,positive,True,
C1307,2025-04-11 06:18:06.697991,A103,Team_3,S14,Start>TechSupport>Agent,391,True,True,Can I cancel my service?,CUST1668,positive,True,
C1308,2025-04-26 10:25:44.309149,A100,Team_4,S11,Start>TechSupport,311,True,False,Can I cancel my service?,CUST4538,positive,False,no_input
C1309,2025-04-17 02:18:25.216500,A100,Team_5,S13,Start>Sales,484,True,False,How do I change my plan?,CUST4048,negative,False,
C1310,2025-04-28 07:20:34.523738,A128,Team_4,S12,Start>Account,882,False,False,How do I change my plan?,CUST7065,positive,True,complex_request
C1311,2025-04-27 13:44:01.451472,A117,Team_3,S10,Start>Billing,389,True,False,My service is down,CUST3109,positive,False,
C1312,2025-04-08 20:49:23.280314,A110,Team_1,S14,Start>TechSupport,797,False,False,My service is down,CUST4669,neutral,True,ambiguous_query
C1313,2025-04-22 18:29:03.776928,A119,Team_4,S13,Start>Sales>Agent,126,True,True,I need help with my bill,CUST8347,neutral,True,
C1314,2025-04-16 03:39:56.655979,A115,Team_2,S10,Start>Account,126,False,False,Where is my refund?,CUST5128,negative,True,
C1315,2025-04-15 20:31:43.859648,A115,Team_4,S11,Start>Sales>Agent,280,False,True,I can't log in,CUST9821,neutral,False,
C1316,2025-04-16 07:17:34.500228,A107,Team_5,S14,Start>Sales>Agent,207,False,True,I need help with my bill,CUST1867,neutral,False,
C1317,2025-04-27 11:52:41.388992,A124,Team_1,S14,Start>TechSupport>Agent,602,False,True,What is this extra charge?,CUST4188,positive,True,
C1318,2025-04-08 21:30:56.058826,A100,Team_4,S10,Start>Account,151,True,False,How do I change my plan?,CUST7347,negative,False,ambiguous_query
C1319,2025-04-29 16:14:45.275605,A104,Team_3,S11,Start>TechSupport>Agent,378,False,True,What is this extra charge?,CUST8051,negative,False,
C1320,2025-04-14 03:05:45.792979,A105,Team_3,S13,Start>TechSupport,292,False,False,My internet isn’t working,CUST6565,neutral,True,
C1321,2025-04-14 03:25:37.318206,A108,Team_1,S14,Start>Billing>Agent,630,True,True,I want to talk to a human,CUST2564,positive,True,
C1322,2025-04-04 10:45:42.738782,A110,Team_4,S12,Start>Billing>Agent,879,False,True,My internet isn’t working,CUST3824,positive,False,
C1323,2025-04-02 05:48:37.781612,A117,Team_2,S12,Start>TechSupport>Agent,759,True,True,Where is my refund?,CUST7130,neutral,False,
C1324,2025-04-23 18:12:39.741647,A116,Team_2,S13,Start>Billing>Agent,697,True,True,My service is down,CUST2970,negative,False,
C1325,2025-04-17 14:41:27.540854,A103,Team_3,S11,Start>Agent,231,True,True,Can I cancel my service?,CUST4164,neutral,False,
C1326,2025-04-16 16:48:55.248060,A129,Team_5,S13,Start>Sales,179,True,False,I want to talk to a human,CUST5034,positive,True,ambiguous_query
C1327,2025-04-22 03:30:36.650078,A106,Team_4,S10,Start>Account,120,False,False,Where is my refund?,CUST2618,negative,True,complex_request
C1328,2025-04-19 11:43:32.794474,A129,Team_5,S14,Start>Agent,594,False,True,My service is down,CUST4292,positive,True,
C1329,2025-04-08 06:14:22.619351,A124,Team_2,S12,Start>Sales>Agent,473,False,True,How do I change my plan?,CUST2349,neutral,False,
C1330,2025-04-19 12:06:23.749173,A110,Team_5,S13,Start>Sales>Agent,373,False,True,I can't log in,CUST1903,neutral,True,
C1331,2025-04-12 13:10:52.313653,A102,Team_3,S14,Start>Agent,237,False,True,I need help with my bill,CUST9753,positive,False,
C1332,2025-04-23 21:38:11.286990,A106,Team_3,S14,Start>Billing>Agent,760,False,True,My service is down,CUST9584,negative,False,
C1333,2025-04-11 17:33:44.456069,A129,Team_2,S10,Start>Sales,250,True,False,I want to talk to a human,CUST2195,neutral,False,no_input
C1334,2025-04-29 17:48:48.502653,A118,Team_5,S10,Start>Billing>Agent,450,True,True,My internet isn’t working,CUST5758,positive,True,
C1335,2025-04-21 20:08:00.393276,A105,Team_4,S11,Start>Account,471,True,False,What is this extra charge?,CUST3321,neutral,False,ambiguous_query
C1336,2025-04-15 10:57:46.100695,A121,Team_5,S12,Start>TechSupport,729,False,False,How do I change my plan?,CUST1167,neutral,False,ambiguous_query
C1337,2025-04-11 01:48:44.321381,A108,Team_2,S13,Start>Account>Agent,674,True,True,How do I change my plan?,CUST1684,neutral,False,
C1338,2025-04-07 23:16:39.888134,A121,Team_2,S10,Start>TechSupport>Agent,178,True,True,Can I cancel my service?,CUST2089,positive,False,
C1339,2025-04-14 20:42:18.334801,A123,Team_3,S13,Start>Account>Agent,609,False,True,I can't log in,CUST5284,positive,True,
C1340,2025-04-05 10:47:38.400534,A126,Team_2,S10,Start>Agent,569,True,True,What is this extra charge?,CUST9490,negative,False,
